"ID";"RegioS";"Perioden";"GemiddeldeVerkoopprijs_1"
"15623";"GM0283";"2018JJ00";""
"15624";"GM0283";"2019JJ00";""
"15625";"GM0619";"1995JJ00";"  109083"
"15626";"GM0619";"1996JJ00";"  107482"
"15627";"GM0619";"1997JJ00";"  122077"
"15628";"GM0619";"1998JJ00";"  125466"
"15629";"GM0619";"1999JJ00";"  159641"
"15630";"GM0619";"2000JJ00";"  179822"
"15631";"GM0619";"2001JJ00";"  217077"
"15632";"GM0619";"2002JJ00";"  265810"
"15633";"GM0619";"2003JJ00";"  224810"
"15634";"GM0619";"2004JJ00";"  246852"
"15635";"GM0619";"2005JJ00";"  251101"
"15636";"GM0619";"2006JJ00";""
"15637";"GM0619";"2007JJ00";""
"15638";"GM0619";"2008JJ00";""
"15639";"GM0619";"2009JJ00";""
"15640";"GM0619";"2010JJ00";""
"15641";"GM0619";"2011JJ00";""
"15642";"GM0619";"2012JJ00";""
"15643";"GM0619";"2013JJ00";""
"15644";"GM0619";"2014JJ00";""
"15645";"GM0619";"2015JJ00";""
"15646";"GM0619";"2016JJ00";""
"15647";"GM0619";"2017JJ00";""
"15648";"GM0619";"2018JJ00";""
"15649";"GM0619";"2019JJ00";""
"15650";"GM0994";"1995JJ00";"  107956"
"15651";"GM0994";"1996JJ00";"  118488"
"15652";"GM0994";"1997JJ00";"  144711"
"15653";"GM0994";"1998JJ00";"  139396"
"15654";"GM0994";"1999JJ00";"  172325"
"15655";"GM0994";"2000JJ00";"  195642"
"15656";"GM0994";"2001JJ00";"  193270"
"15657";"GM0994";"2002JJ00";"  227447"
"15658";"GM0994";"2003JJ00";"  210281"
"15659";"GM0994";"2004JJ00";"  215464"
"15660";"GM0994";"2005JJ00";"  230702"
"15661";"GM0994";"2006JJ00";"  243275"
"15662";"GM0994";"2007JJ00";"  241422"
"15663";"GM0994";"2008JJ00";"  243937"
"15664";"GM0994";"2009JJ00";"  234312"
"15665";"GM0994";"2010JJ00";"  231493"
"15666";"GM0994";"2011JJ00";"  246287"
"15667";"GM0994";"2012JJ00";"  216724"
"15668";"GM0994";"2013JJ00";"  205539"
"15669";"GM0994";"2014JJ00";"  219926"
"15670";"GM0994";"2015JJ00";"  213153"
"15671";"GM0994";"2016JJ00";"  243077"
"15672";"GM0994";"2017JJ00";"  252750"
"15673";"GM0994";"2018JJ00";"  276241"
"15674";"GM0994";"2019JJ00";"  275708"
"15675";"GM0720";"1995JJ00";"  103555"
"15676";"GM0720";"1996JJ00";"   98670"
"15677";"GM0720";"1997JJ00";""
"15678";"GM0720";"1998JJ00";""
"15679";"GM0720";"1999JJ00";""
"15680";"GM0720";"2000JJ00";""
"15681";"GM0720";"2001JJ00";""
"15682";"GM0720";"2002JJ00";""
"15683";"GM0720";"2003JJ00";""
"15684";"GM0720";"2004JJ00";""
"15685";"GM0720";"2005JJ00";""
"15686";"GM0720";"2006JJ00";""
"15687";"GM0720";"2007JJ00";""
"15688";"GM0720";"2008JJ00";""
"15689";"GM0720";"2009JJ00";""
"15690";"GM0720";"2010JJ00";""
"15691";"GM0720";"2011JJ00";""
"15692";"GM0720";"2012JJ00";""
"15693";"GM0720";"2013JJ00";""
"15694";"GM0720";"2014JJ00";""
"15695";"GM0720";"2015JJ00";""
"15696";"GM0720";"2016JJ00";""
"15697";"GM0720";"2017JJ00";""
"15698";"GM0720";"2018JJ00";""
"15699";"GM0720";"2019JJ00";""
"15700";"GM0858";"1995JJ00";"   96969"
"15701";"GM0858";"1996JJ00";"  124653"
"15702";"GM0858";"1997JJ00";"  147751"
"15703";"GM0858";"1998JJ00";"  156036"
"15704";"GM0858";"1999JJ00";"  183991"
"15705";"GM0858";"2000JJ00";"  220516"
"15706";"GM0858";"2001JJ00";"  230914"
"15707";"GM0858";"2002JJ00";"  240370"
"15708";"GM0858";"2003JJ00";"  225956"
"15709";"GM0858";"2004JJ00";"  253963"
"15710";"GM0858";"2005JJ00";"  266613"
"15711";"GM0858";"2006JJ00";"  277607"
"15712";"GM0858";"2007JJ00";"  299332"
"15713";"GM0858";"2008JJ00";"  301943"
"15714";"GM0858";"2009JJ00";"  296150"
"15715";"GM0858";"2010JJ00";"  270439"
"15716";"GM0858";"2011JJ00";"  258686"
"15717";"GM0858";"2012JJ00";"  257876"
"15718";"GM0858";"2013JJ00";"  239522"
"15719";"GM0858";"2014JJ00";"  240617"
"15720";"GM0858";"2015JJ00";"  263716"
"15721";"GM0858";"2016JJ00";"  252314"
"15722";"GM0858";"2017JJ00";"  266796"
"15723";"GM0858";"2018JJ00";"  291885"
"15724";"GM0858";"2019JJ00";"  302218"
"15725";"GM0047";"1995JJ00";"   62633"
"15726";"GM0047";"1996JJ00";"   68196"
"15727";"GM0047";"1997JJ00";"   72862"
"15728";"GM0047";"1998JJ00";"   83569"
"15729";"GM0047";"1999JJ00";"   95479"
"15730";"GM0047";"2000JJ00";"  100755"
"15731";"GM0047";"2001JJ00";"  120481"
"15732";"GM0047";"2002JJ00";"  130553"
"15733";"GM0047";"2003JJ00";"  137740"
"15734";"GM0047";"2004JJ00";"  141701"
"15735";"GM0047";"2005JJ00";"  143828"
"15736";"GM0047";"2006JJ00";"  156333"
"15737";"GM0047";"2007JJ00";"  162491"
"15738";"GM0047";"2008JJ00";"  164079"
"15739";"GM0047";"2009JJ00";"  153928"
"15740";"GM0047";"2010JJ00";"  152994"
"15741";"GM0047";"2011JJ00";"  154100"
"15742";"GM0047";"2012JJ00";"  145414"
"15743";"GM0047";"2013JJ00";"  137586"
"15744";"GM0047";"2014JJ00";"  142885"
"15745";"GM0047";"2015JJ00";"  144501"
"15746";"GM0047";"2016JJ00";"  133346"
"15747";"GM0047";"2017JJ00";"  158614"
"15748";"GM0047";"2018JJ00";"  173373"
"15749";"GM0047";"2019JJ00";"  187460"
"15750";"GM0345";"1995JJ00";"   93338"
"15751";"GM0345";"1996JJ00";"  107294"
"15752";"GM0345";"1997JJ00";"  115675"
"15753";"GM0345";"1998JJ00";"  139593"
"15754";"GM0345";"1999JJ00";"  164450"
"15755";"GM0345";"2000JJ00";"  191639"
"15756";"GM0345";"2001JJ00";"  200865"
"15757";"GM0345";"2002JJ00";"  219802"
"15758";"GM0345";"2003JJ00";"  220898"
"15759";"GM0345";"2004JJ00";"  226814"
"15760";"GM0345";"2005JJ00";"  230847"
"15761";"GM0345";"2006JJ00";"  246439"
"15762";"GM0345";"2007JJ00";"  262853"
"15763";"GM0345";"2008JJ00";"  271216"
"15764";"GM0345";"2009JJ00";"  240991"
"15765";"GM0345";"2010JJ00";"  233998"
"15766";"GM0345";"2011JJ00";"  241595"
"15767";"GM0345";"2012JJ00";"  235783"
"15768";"GM0345";"2013JJ00";"  207178"
"15769";"GM0345";"2014JJ00";"  215747"
"15770";"GM0345";"2015JJ00";"  217566"
"15771";"GM0345";"2016JJ00";"  228195"
"15772";"GM0345";"2017JJ00";"  249434"
"15773";"GM0345";"2018JJ00";"  270646"
"15774";"GM0345";"2019JJ00";"  286669"
"15775";"GM0717";"1995JJ00";"   92662"
"15776";"GM0717";"1996JJ00";"  110441"
"15777";"GM0717";"1997JJ00";"  112968"
"15778";"GM0717";"1998JJ00";"  116833"
"15779";"GM0717";"1999JJ00";"  146391"
"15780";"GM0717";"2000JJ00";"  174248"
"15781";"GM0717";"2001JJ00";"  175170"
"15782";"GM0717";"2002JJ00";"  195447"
"15783";"GM0717";"2003JJ00";"  208723"
"15784";"GM0717";"2004JJ00";"  236672"
"15785";"GM0717";"2005JJ00";"  243740"
"15786";"GM0717";"2006JJ00";"  286239"
"15787";"GM0717";"2007JJ00";"  256689"
"15788";"GM0717";"2008JJ00";"  252205"
"15789";"GM0717";"2009JJ00";"  263274"
"15790";"GM0717";"2010JJ00";"  269263"
"15791";"GM0717";"2011JJ00";"  274814"
"15792";"GM0717";"2012JJ00";"  256264"
"15793";"GM0717";"2013JJ00";"  232800"
"15794";"GM0717";"2014JJ00";"  240880"
"15795";"GM0717";"2015JJ00";"  242879"
"15796";"GM0717";"2016JJ00";"  261978"
"15797";"GM0717";"2017JJ00";"  277322"
"15798";"GM0717";"2018JJ00";"  282650"
"15799";"GM0717";"2019JJ00";"  332804"
"15800";"GM0860";"1995JJ00";"   91857"
"15801";"GM0860";"1996JJ00";"  103675"
"15802";"GM0860";"1997JJ00";"  107636"
"15803";"GM0860";"1998JJ00";"  118891"
"15804";"GM0860";"1999JJ00";"  157777"
"15805";"GM0860";"2000JJ00";"  190336"
"15806";"GM0860";"2001JJ00";"  220724"
"15807";"GM0860";"2002JJ00";"  236278"
"15808";"GM0860";"2003JJ00";"  232746"
"15809";"GM0860";"2004JJ00";"  242302"
"15810";"GM0860";"2005JJ00";"  242690"
"15811";"GM0860";"2006JJ00";"  271670"
"15812";"GM0860";"2007JJ00";"  279255"
"15813";"GM0860";"2008JJ00";"  286087"
"15814";"GM0860";"2009JJ00";"  273672"
"15815";"GM0860";"2010JJ00";"  274972"
"15816";"GM0860";"2011JJ00";"  247958"
"15817";"GM0860";"2012JJ00";"  252103"
"15818";"GM0860";"2013JJ00";"  222492"
"15819";"GM0860";"2014JJ00";"  212561"
"15820";"GM0860";"2015JJ00";"  222193"
"15821";"GM0860";"2016JJ00";"  233498"
"15822";"GM0860";"2017JJ00";""
"15823";"GM0860";"2018JJ00";""
"15824";"GM0860";"2019JJ00";""
"15825";"GM0861";"1995JJ00";"   94637"
"15826";"GM0861";"1996JJ00";"  111358"
"15827";"GM0861";"1997JJ00";"  134840"
"15828";"GM0861";"1998JJ00";"  142572"
"15829";"GM0861";"1999JJ00";"  160186"
"15830";"GM0861";"2000JJ00";"  200793"
"15831";"GM0861";"2001JJ00";"  211788"
"15832";"GM0861";"2002JJ00";"  236967"
"15833";"GM0861";"2003JJ00";"  230115"
"15834";"GM0861";"2004JJ00";"  233704"
"15835";"GM0861";"2005JJ00";"  240032"
"15836";"GM0861";"2006JJ00";"  263359"
"15837";"GM0861";"2007JJ00";"  287335"
"15838";"GM0861";"2008JJ00";"  306255"
"15839";"GM0861";"2009JJ00";"  281628"
"15840";"GM0861";"2010JJ00";"  259586"
"15841";"GM0861";"2011JJ00";"  282343"
"15842";"GM0861";"2012JJ00";"  247147"
"15843";"GM0861";"2013JJ00";"  244483"
"15844";"GM0861";"2014JJ00";"  251154"
"15845";"GM0861";"2015JJ00";"  259935"
"15846";"GM0861";"2016JJ00";"  269584"
"15847";"GM0861";"2017JJ00";"  288638"
"15848";"GM0861";"2018JJ00";"  327609"
"15849";"GM0861";"2019JJ00";"  351668"
"15850";"GM0453";"1995JJ00";"   98219"
"15851";"GM0453";"1996JJ00";"  106629"
"15852";"GM0453";"1997JJ00";"  125674"
"15853";"GM0453";"1998JJ00";"  137438"
"15854";"GM0453";"1999JJ00";"  160456"
"15855";"GM0453";"2000JJ00";"  182856"
"15856";"GM0453";"2001JJ00";"  207625"
"15857";"GM0453";"2002JJ00";"  216085"
"15858";"GM0453";"2003JJ00";"  223374"
"15859";"GM0453";"2004JJ00";"  244333"
"15860";"GM0453";"2005JJ00";"  237778"
"15861";"GM0453";"2006JJ00";"  257014"
"15862";"GM0453";"2007JJ00";"  273352"
"15863";"GM0453";"2008JJ00";"  282716"
"15864";"GM0453";"2009JJ00";"  259846"
"15865";"GM0453";"2010JJ00";"  279962"
"15866";"GM0453";"2011JJ00";"  257722"
"15867";"GM0453";"2012JJ00";"  233218"
"15868";"GM0453";"2013JJ00";"  225454"
"15869";"GM0453";"2014JJ00";"  231859"
"15870";"GM0453";"2015JJ00";"  238076"
"15871";"GM0453";"2016JJ00";"  275851"
"15872";"GM0453";"2017JJ00";"  279962"
"15873";"GM0453";"2018JJ00";"  304802"
"15874";"GM0453";"2019JJ00";"  343305"
"15875";"GM0454";"1995JJ00";"  107470"
"15876";"GM0454";"1996JJ00";"  113490"
"15877";"GM0454";"1997JJ00";"  126221"
"15878";"GM0454";"1998JJ00";"  161152"
"15879";"GM0454";"1999JJ00";"  184825"
"15880";"GM0454";"2000JJ00";"  214345"
"15881";"GM0454";"2001JJ00";"  247459"
"15882";"GM0454";"2002JJ00";"  252885"
"15883";"GM0454";"2003JJ00";"  247817"
"15884";"GM0454";"2004JJ00";"  255728"
"15885";"GM0454";"2005JJ00";"  292465"
"15886";"GM0454";"2006JJ00";""
"15887";"GM0454";"2007JJ00";""
"15888";"GM0454";"2008JJ00";""
"15889";"GM0454";"2009JJ00";""
"15890";"GM0454";"2010JJ00";""
"15891";"GM0454";"2011JJ00";""
"15892";"GM0454";"2012JJ00";""
"15893";"GM0454";"2013JJ00";""
"15894";"GM0454";"2014JJ00";""
"15895";"GM0454";"2015JJ00";""
"15896";"GM0454";"2016JJ00";""
"15897";"GM0454";"2017JJ00";""
"15898";"GM0454";"2018JJ00";""
"15899";"GM0454";"2019JJ00";""
"15900";"GM0983";"1995JJ00";"   90891"
"15901";"GM0983";"1996JJ00";"   94182"
"15902";"GM0983";"1997JJ00";"  103551"
"15903";"GM0983";"1998JJ00";"  111961"
"15904";"GM0983";"1999JJ00";"  119490"
"15905";"GM0983";"2000JJ00";"  128838"
"15906";"GM0983";"2001JJ00";"  142242"
"15907";"GM0983";"2002JJ00";"  145239"
"15908";"GM0983";"2003JJ00";"  154219"
"15909";"GM0983";"2004JJ00";"  164991"
"15910";"GM0983";"2005JJ00";"  170431"
"15911";"GM0983";"2006JJ00";"  181526"
"15912";"GM0983";"2007JJ00";"  190461"
"15913";"GM0983";"2008JJ00";"  184089"
"15914";"GM0983";"2009JJ00";"  186716"
"15915";"GM0983";"2010JJ00";"  177199"
"15916";"GM0983";"2011JJ00";"  185997"
"15917";"GM0983";"2012JJ00";"  175299"
"15918";"GM0983";"2013JJ00";"  161826"
"15919";"GM0983";"2014JJ00";"  176685"
"15920";"GM0983";"2015JJ00";"  178519"
"15921";"GM0983";"2016JJ00";"  191062"
"15922";"GM0983";"2017JJ00";"  203397"
"15923";"GM0983";"2018JJ00";"  221157"
"15924";"GM0983";"2019JJ00";"  245618"
"15925";"GM0984";"1995JJ00";"   96408"
"15926";"GM0984";"1996JJ00";"  105336"
"15927";"GM0984";"1997JJ00";"  110745"
"15928";"GM0984";"1998JJ00";"  124921"
"15929";"GM0984";"1999JJ00";"  153213"
"15930";"GM0984";"2000JJ00";"  169831"
"15931";"GM0984";"2001JJ00";"  180306"
"15932";"GM0984";"2002JJ00";"  207671"
"15933";"GM0984";"2003JJ00";"  204034"
"15934";"GM0984";"2004JJ00";"  209091"
"15935";"GM0984";"2005JJ00";"  216187"
"15936";"GM0984";"2006JJ00";"  236637"
"15937";"GM0984";"2007JJ00";"  245635"
"15938";"GM0984";"2008JJ00";"  240955"
"15939";"GM0984";"2009JJ00";"  222968"
"15940";"GM0984";"2010JJ00";"  217503"
"15941";"GM0984";"2011JJ00";"  217656"
"15942";"GM0984";"2012JJ00";"  215171"
"15943";"GM0984";"2013JJ00";"  207048"
"15944";"GM0984";"2014JJ00";"  203279"
"15945";"GM0984";"2015JJ00";"  219601"
"15946";"GM0984";"2016JJ00";"  214737"
"15947";"GM0984";"2017JJ00";"  230745"
"15948";"GM0984";"2018JJ00";"  250639"
"15949";"GM0984";"2019JJ00";"  258421"
"15950";"GM0862";"1995JJ00";"  127467"
"15951";"GM0862";"1996JJ00";"  162366"
"15952";"GM0862";"1997JJ00";""
"15953";"GM0862";"1998JJ00";""
"15954";"GM0862";"1999JJ00";""
"15955";"GM0862";"2000JJ00";""
"15956";"GM0862";"2001JJ00";""
"15957";"GM0862";"2002JJ00";""
"15958";"GM0862";"2003JJ00";""
"15959";"GM0862";"2004JJ00";""
"15960";"GM0862";"2005JJ00";""
"15961";"GM0862";"2006JJ00";""
"15962";"GM0862";"2007JJ00";""
"15963";"GM0862";"2008JJ00";""
"15964";"GM0862";"2009JJ00";""
"15965";"GM0862";"2010JJ00";""
"15966";"GM0862";"2011JJ00";""
"15967";"GM0862";"2012JJ00";""
"15968";"GM0862";"2013JJ00";""
"15969";"GM0862";"2014JJ00";""
"15970";"GM0862";"2015JJ00";""
"15971";"GM0862";"2016JJ00";""
"15972";"GM0862";"2017JJ00";""
"15973";"GM0862";"2018JJ00";""
"15974";"GM0862";"2019JJ00";""
"15975";"GM0620";"1995JJ00";"  106136"
"15976";"GM0620";"1996JJ00";"  118722"
"15977";"GM0620";"1997JJ00";"  129038"
"15978";"GM0620";"1998JJ00";"  132033"
"15979";"GM0620";"1999JJ00";"  160180"
"15980";"GM0620";"2000JJ00";"  210763"
"15981";"GM0620";"2001JJ00";"  210138"
"15982";"GM0620";"2002JJ00";"  212393"
"15983";"GM0620";"2003JJ00";"  220000"
"15984";"GM0620";"2004JJ00";"  235847"
"15985";"GM0620";"2005JJ00";"  230483"
"15986";"GM0620";"2006JJ00";"  257373"
"15987";"GM0620";"2007JJ00";"  270566"
"15988";"GM0620";"2008JJ00";"  272172"
"15989";"GM0620";"2009JJ00";"  258369"
"15990";"GM0620";"2010JJ00";"  253192"
"15991";"GM0620";"2011JJ00";"  270021"
"15992";"GM0620";"2012JJ00";"  263571"
"15993";"GM0620";"2013JJ00";"  222626"
"15994";"GM0620";"2014JJ00";"  242147"
"15995";"GM0620";"2015JJ00";"  237252"
"15996";"GM0620";"2016JJ00";"  255326"
"15997";"GM0620";"2017JJ00";"  271477"
"15998";"GM0620";"2018JJ00";"  296738"
"15999";"GM0620";"2019JJ00";""
"16000";"GM0863";"1995JJ00";"  103135"
"16001";"GM0863";"1996JJ00";"  120553"
"16002";"GM0863";"1997JJ00";"  135045"
"16003";"GM0863";"1998JJ00";""
"16004";"GM0863";"1999JJ00";""
"16005";"GM0863";"2000JJ00";""
"16006";"GM0863";"2001JJ00";""
"16007";"GM0863";"2002JJ00";""
"16008";"GM0863";"2003JJ00";""
"16009";"GM0863";"2004JJ00";""
"16010";"GM0863";"2005JJ00";""
"16011";"GM0863";"2006JJ00";""
"16012";"GM0863";"2007JJ00";""
"16013";"GM0863";"2008JJ00";""
"16014";"GM0863";"2009JJ00";""
"16015";"GM0863";"2010JJ00";""
"16016";"GM0863";"2011JJ00";""
"16017";"GM0863";"2012JJ00";""
"16018";"GM0863";"2013JJ00";""
"16019";"GM0863";"2014JJ00";""
"16020";"GM0863";"2015JJ00";""
"16021";"GM0863";"2016JJ00";""
"16022";"GM0863";"2017JJ00";""
"16023";"GM0863";"2018JJ00";""
"16024";"GM0863";"2019JJ00";""
"16025";"GM1961";"1995JJ00";""
"16026";"GM1961";"1996JJ00";""
"16027";"GM1961";"1997JJ00";""
"16028";"GM1961";"1998JJ00";""
"16029";"GM1961";"1999JJ00";""
"16030";"GM1961";"2000JJ00";""
"16031";"GM1961";"2001JJ00";""
"16032";"GM1961";"2002JJ00";""
"16033";"GM1961";"2003JJ00";""
"16034";"GM1961";"2004JJ00";""
"16035";"GM1961";"2005JJ00";""
"16036";"GM1961";"2006JJ00";""
"16037";"GM1961";"2007JJ00";""
"16038";"GM1961";"2008JJ00";""
"16039";"GM1961";"2009JJ00";""
"16040";"GM1961";"2010JJ00";""
"16041";"GM1961";"2011JJ00";""
"16042";"GM1961";"2012JJ00";""
"16043";"GM1961";"2013JJ00";""
"16044";"GM1961";"2014JJ00";""
"16045";"GM1961";"2015JJ00";""
"16046";"GM1961";"2016JJ00";""
"16047";"GM1961";"2017JJ00";""
"16048";"GM1961";"2018JJ00";""
"16049";"GM1961";"2019JJ00";"  303974"
"16050";"GM0622";"1995JJ00";"   65713"
"16051";"GM0622";"1996JJ00";"   74671"
"16052";"GM0622";"1997JJ00";"   78735"
"16053";"GM0622";"1998JJ00";"   85842"
"16054";"GM0622";"1999JJ00";"   98999"
"16055";"GM0622";"2000JJ00";"  115071"
"16056";"GM0622";"2001JJ00";"  124762"
"16057";"GM0622";"2002JJ00";"  144973"
"16058";"GM0622";"2003JJ00";"  157009"
"16059";"GM0622";"2004JJ00";"  163998"
"16060";"GM0622";"2005JJ00";"  163755"
"16061";"GM0622";"2006JJ00";"  176275"
"16062";"GM0622";"2007JJ00";"  177642"
"16063";"GM0622";"2008JJ00";"  189347"
"16064";"GM0622";"2009JJ00";"  177823"
"16065";"GM0622";"2010JJ00";"  179044"
"16066";"GM0622";"2011JJ00";"  184321"
"16067";"GM0622";"2012JJ00";"  166675"
"16068";"GM0622";"2013JJ00";"  164246"
"16069";"GM0622";"2014JJ00";"  164118"
"16070";"GM0622";"2015JJ00";"  164575"
"16071";"GM0622";"2016JJ00";"  172252"
"16072";"GM0622";"2017JJ00";"  187120"
"16073";"GM0622";"2018JJ00";"  199877"
"16074";"GM0622";"2019JJ00";"  231415"
"16075";"GM0048";"1995JJ00";"   71692"
"16076";"GM0048";"1996JJ00";"   75859"
"16077";"GM0048";"1997JJ00";"   87068"
"16078";"GM0048";"1998JJ00";"   88574"
"16079";"GM0048";"1999JJ00";"  105733"
"16080";"GM0048";"2000JJ00";"  136249"
"16081";"GM0048";"2001JJ00";"  128074"
"16082";"GM0048";"2002JJ00";"  160849"
"16083";"GM0048";"2003JJ00";"  151711"
"16084";"GM0048";"2004JJ00";"  164809"
"16085";"GM0048";"2005JJ00";"  182735"
"16086";"GM0048";"2006JJ00";"  184087"
"16087";"GM0048";"2007JJ00";"  197703"
"16088";"GM0048";"2008JJ00";"  195246"
"16089";"GM0048";"2009JJ00";"  179090"
"16090";"GM0048";"2010JJ00";"  195217"
"16091";"GM0048";"2011JJ00";"  169349"
"16092";"GM0048";"2012JJ00";"  158398"
"16093";"GM0048";"2013JJ00";"  149609"
"16094";"GM0048";"2014JJ00";"  151478"
"16095";"GM0048";"2015JJ00";"  161455"
"16096";"GM0048";"2016JJ00";"  163528"
"16097";"GM0048";"2017JJ00";"  199017"
"16098";"GM0048";"2018JJ00";""
"16099";"GM0048";"2019JJ00";""
"16100";"GM0132";"1995JJ00";"   97425"
"16101";"GM0132";"1996JJ00";"  110628"
"16102";"GM0132";"1997JJ00";"  105166"
"16103";"GM0132";"1998JJ00";""
"16104";"GM0132";"1999JJ00";""
"16105";"GM0132";"2000JJ00";""
"16106";"GM0132";"2001JJ00";""
"16107";"GM0132";"2002JJ00";""
"16108";"GM0132";"2003JJ00";""
"16109";"GM0132";"2004JJ00";""
"16110";"GM0132";"2005JJ00";""
"16111";"GM0132";"2006JJ00";""
"16112";"GM0132";"2007JJ00";""
"16113";"GM0132";"2008JJ00";""
"16114";"GM0132";"2009JJ00";""
"16115";"GM0132";"2010JJ00";""
"16116";"GM0132";"2011JJ00";""
"16117";"GM0132";"2012JJ00";""
"16118";"GM0132";"2013JJ00";""
"16119";"GM0132";"2014JJ00";""
"16120";"GM0132";"2015JJ00";""
"16121";"GM0132";"2016JJ00";""
"16122";"GM0132";"2017JJ00";""
"16123";"GM0132";"2018JJ00";""
"16124";"GM0132";"2019JJ00";""
"16125";"GM0347";"1995JJ00";"  105484"
"16126";"GM0347";"1996JJ00";"   79584"
"16127";"GM0347";"1997JJ00";"  135742"
"16128";"GM0347";"1998JJ00";"  172259"
"16129";"GM0347";"1999JJ00";"  168032"
"16130";"GM0347";"2000JJ00";"  202651"
"16131";"GM0347";"2001JJ00";""
"16132";"GM0347";"2002JJ00";""
"16133";"GM0347";"2003JJ00";""
"16134";"GM0347";"2004JJ00";""
"16135";"GM0347";"2005JJ00";""
"16136";"GM0347";"2006JJ00";""
"16137";"GM0347";"2007JJ00";""
"16138";"GM0347";"2008JJ00";""
"16139";"GM0347";"2009JJ00";""
"16140";"GM0347";"2010JJ00";""
"16141";"GM0347";"2011JJ00";""
"16142";"GM0347";"2012JJ00";""
"16143";"GM0347";"2013JJ00";""
"16144";"GM0347";"2014JJ00";""
"16145";"GM0347";"2015JJ00";""
"16146";"GM0347";"2016JJ00";""
"16147";"GM0347";"2017JJ00";""
"16148";"GM0347";"2018JJ00";""
"16149";"GM0347";"2019JJ00";""
"16150";"GM0096";"1995JJ00";"  101722"
"16151";"GM0096";"1996JJ00";"  122094"
"16152";"GM0096";"1997JJ00";"  131803"
"16153";"GM0096";"1998JJ00";"  117909"
"16154";"GM0096";"1999JJ00";"  145470"
"16155";"GM0096";"2000JJ00";"  191389"
"16156";"GM0096";"2001JJ00";"  211717"
"16157";"GM0096";"2002JJ00";"  231391"
"16158";"GM0096";"2003JJ00";"  194400"
"16159";"GM0096";"2004JJ00";"  367500"
"16160";"GM0096";"2005JJ00";"  321590"
"16161";"GM0096";"2006JJ00";"  308792"
"16162";"GM0096";"2007JJ00";"  241111"
"16163";"GM0096";"2008JJ00";"  369313"
"16164";"GM0096";"2009JJ00";"  260383"
"16165";"GM0096";"2010JJ00";"  270045"
"16166";"GM0096";"2011JJ00";"  330622"
"16167";"GM0096";"2012JJ00";"  250034"
"16168";"GM0096";"2013JJ00";"  231167"
"16169";"GM0096";"2014JJ00";"  285800"
"16170";"GM0096";"2015JJ00";"  336278"
"16171";"GM0096";"2016JJ00";"  322516"
"16172";"GM0096";"2017JJ00";"  259429"
"16173";"GM0096";"2018JJ00";"  344942"
"16174";"GM0096";"2019JJ00";"  404084"
"16175";"GM0864";"1995JJ00";"  113876"
"16176";"GM0864";"1996JJ00";"  128592"
"16177";"GM0864";"1997JJ00";""
